Event ID: 0, Int: 0
Parameters: {} ()
      0 Set Character Team Type (Entity ID: 10000, Team Type: Human)
      1 Initialize Event (Event ID: 12905400, Slot Number: 0, Arguments: {2900251, 2910200, 301008005, 2901287, 12905400})
      2 Initialize Event (Event ID: 12905400, Slot Number: 2, Arguments: {2900429, 2910200, 301008005, 2901289, 12905402})
      3 Initialize Event (Event ID: 12905400, Slot Number: 4, Arguments: {2900254, 2910200, 301008005, 2901283, 12905404})
      4 Initialize Event (Event ID: 12905400, Slot Number: 5, Arguments: {2900255, 2910200, 301008005, 2901284, 12905405})
      5 Initialize Event (Event ID: 12905400, Slot Number: 6, Arguments: {2900256, 2910200, 301008005, 2901285, 12905406})
      6 Initialize Event (Event ID: 12905400, Slot Number: 7, Arguments: {2900354, 2910200, 301008005, 2901293, 12905407})
      7 Initialize Event (Event ID: 12905400, Slot Number: 8, Arguments: {2900364, 2910200, 301008005, 2901300, 12905408})
      8 Initialize Event (Event ID: 12905400, Slot Number: 9, Arguments: {2900365, 2910200, 301008005, 2901301, 12905409})
      9 Initialize Event (Event ID: 12900087, Slot Number: 0, Arguments: {2910200})
     10 Initialize Event (Event ID: 12900000, Slot Number: 0, Arguments: {2901079, 12900360, 2910200, 12900000})
     11 Initialize Event (Event ID: 12900000, Slot Number: 2, Arguments: {2901068, 12900362, 2910200, 12900002})
     12 Initialize Event (Event ID: 12900000, Slot Number: 3, Arguments: {2901073, 12900363, 2910200, 12900003})
     13 Initialize Event (Event ID: 12900000, Slot Number: 6, Arguments: {2901075, 12900366, 2910200, 12900006})
     14 Initialize Event (Event ID: 12900000, Slot Number: 7, Arguments: {2901078, 12900367, 2910200, 12900007})
     15 Initialize Event (Event ID: 12900000, Slot Number: 9, Arguments: {2901080, 12900369, 2910200, 12900008})
     16 Initialize Event (Event ID: 12900023, Slot Number: 2, Arguments: {2901057, 12900381, 9921, 19921, 2910200, 12900025})
     17 Initialize Event (Event ID: 12900200, Slot Number: 0, Arguments: {2901150, 12900384, 9921, 19921})
     18 Initialize Event (Event ID: 12900200, Slot Number: 1, Arguments: {2901151, 12900385, 9921, 19921})
     19 Initialize Event (Event ID: 12900200, Slot Number: 2, Arguments: {2901561, 12900386, 9921, 19921})
     20 Initialize Event (Event ID: 12900200, Slot Number: 3, Arguments: {2901152, 12900387, 9921, 19921})
     21 Initialize Event (Event ID: 12900230, Slot Number: 2, Arguments: {2901532, 12900402})
    460 Initialize Event (Event ID: 12901850, Slot Number: 2, Arguments: {12907851, 12900912})
    461 Initialize Event (Event ID: 12901850, Slot Number: 3, Arguments: {12907871, 12900913})
    462 Initialize Event (Event ID: 12901850, Slot Number: 4, Arguments: {12907891, 12900914})
    463 Initialize Event (Event ID: 12901850, Slot Number: 5, Arguments: {12907911, 12900915})
    464 Initialize Event (Event ID: 12901850, Slot Number: 6, Arguments: {12907931, 12900916})
    465 Initialize Event (Event ID: 12901850, Slot Number: 7, Arguments: {12907951, 12900917})
    466 Initialize Event (Event ID: 12901850, Slot Number: 8, Arguments: {12907971, 12900918})
    467 Initialize Event (Event ID: 12901850, Slot Number: 9, Arguments: {12907991, 12900919})
    468 Create Damaging Object (Event Flag ID: 12900220, Entity ID: 2901400, Dummypoly ID: 101, Behavior ID: 5040, Target: Character, Radius: 0.500, Lifespan: 0.000, Repetition Time (s): 2.000)
    469 Create Damaging Object (Event Flag ID: 12900221, Entity ID: 2901401, Dummypoly ID: 101, Behavior ID: 5040, Target: Character, Radius: 0.500, Lifespan: 0.000, Repetition Time (s): 2.000)
    470 Create Damaging Object (Event Flag ID: 12900222, Entity ID: 2901402, Dummypoly ID: 101, Behavior ID: 5040, Target: Character, Radius: 0.500, Lifespan: 0.000, Repetition Time (s): 2.000)
    471 Create Damaging Object (Event Flag ID: 12900223, Entity ID: 2901403, Dummypoly ID: 101, Behavior ID: 5040, Target: Character, Radius: 0.500, Lifespan: 0.000, Repetition Time (s): 2.000)
    472 Create Damaging Object (Event Flag ID: 12900224, Entity ID: 2901404, Dummypoly ID: 101, Behavior ID: 5040, Target: Character, Radius: 0.500, Lifespan: 0.000, Repetition Time (s): 2.000)
    473 Initialize Event (Event ID: 12900550, Slot Number: 0, Arguments: {2901100, 2900920, 3000, 2901101, 2901102, 2901103, 2901104, 12900570})
    474 Initialize Event (Event ID: 12900550, Slot Number: 1, Arguments: {2901105, 2900921, 3001, 2901106, 2901107, 2901108, 2901109, 12900571})
    475 Initialize Event (Event ID: 12900550, Slot Number: 2, Arguments: {2901110, 2900922, 3004, 2901111, 2901112, 2901113, 2901114, 12900572})
    476 Initialize Event (Event ID: 12900550, Slot Number: 3, Arguments: {2901115, 2900923, 3003, 2901116, 2901117, 2901118, 2901119, 12900573})
    477 Initialize Event (Event ID: 12900560, Slot Number: 0, Arguments: {12900570, 3000, 2901120, 2901124, 2901128, 2901132})
    478 Initialize Event (Event ID: 12900560, Slot Number: 1, Arguments: {12900571, 3001, 2901121, 2901125, 2901129, 2901133})
    479 Initialize Event (Event ID: 12900560, Slot Number: 2, Arguments: {12900572, 3004, 2901122, 2901126, 2901130, 2901134})
    480 Initialize Event (Event ID: 12900560, Slot Number: 3, Arguments: {12900573, 3003, 2901123, 2901127, 2901131, 2901135})
    481 Initialize Event (Event ID: 12900590, Slot Number: 0, Arguments: {0})
    482 Initialize Event (Event ID: 12905570, Slot Number: 0, Arguments: {2900650, 2902200, 1084227584})
    483 Initialize Event (Event ID: 12905570, Slot Number: 1, Arguments: {2900651, 2902201, 1084227584})
    484 Initialize Event (Event ID: 12905570, Slot Number: 2, Arguments: {2900652, 2902202, 1084227584})
    485 Initialize Event (Event ID: 12905570, Slot Number: 3, Arguments: {2900653, 2902203, 1084227584})
    486 Initialize Event (Event ID: 12905570, Slot Number: 4, Arguments: {2900654, 2902204, 1084227584})
    487 Initialize Event (Event ID: 12905570, Slot Number: 5, Arguments: {2900655, 2902205, 1084227584})
    488 Initialize Event (Event ID: 12905570, Slot Number: 6, Arguments: {2900656, 2902205, 1084227584})
    489 Initialize Event (Event ID: 12905570, Slot Number: 7, Arguments: {2900657, 2902206, 1084227584})
    490 Force Character Back Read Setting (Entity ID: 2910200, Disabled/Enabled: Enabled)
    491 Set Network Update Rate (Entity ID: 2910200, Use Fixed Frequency: TRUE, Update Frequency: Always Update)
    492 Initialize Event (Event ID: 12900150, Slot Number: 0, Arguments: {2902005, 2901741})
    493 Initialize Event (Event ID: 12900150, Slot Number: 1, Arguments: {2902006, 2901700})
    494 Initialize Event (Event ID: 12900150, Slot Number: 2, Arguments: {2902007, 2901739})
    495 Initialize Event (Event ID: 12900150, Slot Number: 3, Arguments: {2902008, 2901740})
    496 Initialize Event (Event ID: 12900150, Slot Number: 4, Arguments: {2902009, 2901743})
    497 Initialize Event (Event ID: 12900150, Slot Number: 5, Arguments: {2902011, 2901745})
    498 Initialize Event (Event ID: 12900150, Slot Number: 6, Arguments: {2902012, 2901746})
    499 Initialize Event (Event ID: 12900150, Slot Number: 7, Arguments: {2902013, 2901715})
    500 Initialize Event (Event ID: 12900150, Slot Number: 8, Arguments: {2902014, 2901714})
    501 Initialize Event (Event ID: 12900150, Slot Number: 9, Arguments: {2902015, 2901716})
    502 Initialize Event (Event ID: 12900150, Slot Number: 10, Arguments: {2902016, 2901717})

Event ID: 50, Int: 0
Parameters: {} ()
      0 Initialize Event (Event ID: 12901831, Slot Number: 0, Arguments: {0})
      1 Initialize Event (Event ID: 12901820, Slot Number: 0, Arguments: {0})
      2 Initialize Event (Event ID: 12901830, Slot Number: 0, Arguments: {0})

Event ID: 12907990, Int: 0
Parameters: {} ()
      0 IF Event Flag (Result Condition Group: MAIN, Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: 12907991)
      1 WAIT Fixed Time (Seconds) (Number Of Seconds: 0.100)
      2 Set Event Flag (Event Flag ID: 12907991, Flag State: OFF)
      3 END Unconditionally (Execution End Type: Restart)

Event ID: 12907992, Int: 0
Parameters: {} ()
      0 IF In/Outside Area (Result Condition Group: AND(01), Desired State: Inside, Target Entity ID: 00010000, Area Entity ID: 02902100)
      1 IF Event Flag (Result Condition Group: AND(01), Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: 12907991)
      2 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: AND(01))
      3 IF Event Flag (Result Condition Group: AND(02), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900570)
      4 IF Event Flag (Result Condition Group: AND(03), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900571)
      5 IF Event Flag (Result Condition Group: AND(04), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900573)
      6 IF Event Flag (Result Condition Group: AND(05), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900572)
      7 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 4, Desired Condition Group State: PASS, Target Condition Group: AND(02))
      8 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 9, Desired Condition Group State: PASS, Target Condition Group: AND(03))
      9 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 14, Desired Condition Group State: PASS, Target Condition Group: AND(04))
     10 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 19, Desired Condition Group State: PASS, Target Condition Group: AND(05))
     11 END Unconditionally (Execution End Type: Restart)
     12 Request Character AI Command (Entity ID: 2901100, Command ID: 100, Slot Number: 0)
     13 Request Character AI Re-plan (Entity ID: 2901100)
     14 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     15 Request Character AI Command (Entity ID: 2901100, Command ID: -1, Slot Number: 0)
     16 Request Character AI Re-plan (Entity ID: 2901100)
     17 END Unconditionally (Execution End Type: Restart)
     18 Request Character AI Command (Entity ID: 2901105, Command ID: 100, Slot Number: 0)
     19 Request Character AI Re-plan (Entity ID: 2901105)
     20 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     21 Request Character AI Command (Entity ID: 2901105, Command ID: -1, Slot Number: 0)
     22 Request Character AI Re-plan (Entity ID: 2901105)
     23 END Unconditionally (Execution End Type: Restart)
     24 Request Character AI Command (Entity ID: 2901115, Command ID: 100, Slot Number: 0)
     25 Request Character AI Re-plan (Entity ID: 2901115)
     26 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     27 Request Character AI Command (Entity ID: 2901115, Command ID: -1, Slot Number: 0)
     28 Request Character AI Re-plan (Entity ID: 2901115)
     29 END Unconditionally (Execution End Type: Restart)
     30 Request Character AI Command (Entity ID: 2901110, Command ID: 100, Slot Number: 0)
     31 Request Character AI Re-plan (Entity ID: 2901110)
     32 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     33 Request Character AI Command (Entity ID: 2901110, Command ID: -1, Slot Number: 0)
     34 Request Character AI Re-plan (Entity ID: 2901110)
     35 END Unconditionally (Execution End Type: Restart)

Event ID: 12907993, Int: 0
Parameters: {} ()
      0 IF In/Outside Area (Result Condition Group: AND(01), Desired State: Inside, Target Entity ID: 00010000, Area Entity ID: 02902105)
      1 IF Event Flag (Result Condition Group: AND(01), Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: 12907991)
      2 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: AND(01))
      3 IF Event Flag (Result Condition Group: AND(02), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900571)
      4 IF Event Flag (Result Condition Group: AND(03), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900570)
      5 IF Event Flag (Result Condition Group: AND(04), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900572)
      6 IF Event Flag (Result Condition Group: AND(05), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900573)
      7 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 4, Desired Condition Group State: PASS, Target Condition Group: AND(02))
      8 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 9, Desired Condition Group State: PASS, Target Condition Group: AND(03))
      9 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 14, Desired Condition Group State: PASS, Target Condition Group: AND(04))
     10 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 19, Desired Condition Group State: PASS, Target Condition Group: AND(05))
     11 END Unconditionally (Execution End Type: Restart)
     12 Request Character AI Command (Entity ID: 2901105, Command ID: 100, Slot Number: 0)
     13 Request Character AI Re-plan (Entity ID: 2901105)
     14 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     15 Request Character AI Command (Entity ID: 2901105, Command ID: -1, Slot Number: 0)
     16 Request Character AI Re-plan (Entity ID: 2901105)
     17 END Unconditionally (Execution End Type: Restart)
     18 Request Character AI Command (Entity ID: 2901100, Command ID: 100, Slot Number: 0)
     19 Request Character AI Re-plan (Entity ID: 2901100)
     20 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     21 Request Character AI Command (Entity ID: 2901100, Command ID: -1, Slot Number: 0)
     22 Request Character AI Re-plan (Entity ID: 2901100)
     23 END Unconditionally (Execution End Type: Restart)
     24 Request Character AI Command (Entity ID: 2901110, Command ID: 100, Slot Number: 0)
     25 Request Character AI Re-plan (Entity ID: 2901110)
     26 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     27 Request Character AI Command (Entity ID: 2901110, Command ID: -1, Slot Number: 0)
     28 Request Character AI Re-plan (Entity ID: 2901110)
     29 END Unconditionally (Execution End Type: Restart)
     30 Request Character AI Command (Entity ID: 2901115, Command ID: 100, Slot Number: 0)
     31 Request Character AI Re-plan (Entity ID: 2901115)
     32 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     33 Request Character AI Command (Entity ID: 2901115, Command ID: -1, Slot Number: 0)
     34 Request Character AI Re-plan (Entity ID: 2901115)
     35 END Unconditionally (Execution End Type: Restart)

Event ID: 12907994, Int: 0
Parameters: {} ()
      0 IF In/Outside Area (Result Condition Group: AND(01), Desired State: Inside, Target Entity ID: 00010000, Area Entity ID: 02902110)
      1 IF Event Flag (Result Condition Group: AND(01), Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: 12907991)
      2 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: AND(01))
      3 IF Event Flag (Result Condition Group: AND(02), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900572)
      4 IF Event Flag (Result Condition Group: AND(03), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900573)
      5 IF Event Flag (Result Condition Group: AND(04), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900571)
      6 IF Event Flag (Result Condition Group: AND(05), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900570)
      7 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 4, Desired Condition Group State: PASS, Target Condition Group: AND(02))
      8 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 9, Desired Condition Group State: PASS, Target Condition Group: AND(03))
      9 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 14, Desired Condition Group State: PASS, Target Condition Group: AND(04))
     10 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 19, Desired Condition Group State: PASS, Target Condition Group: AND(05))
     11 END Unconditionally (Execution End Type: Restart)
     12 Request Character AI Command (Entity ID: 2901110, Command ID: 100, Slot Number: 0)
     13 Request Character AI Re-plan (Entity ID: 2901110)
     14 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     15 Request Character AI Command (Entity ID: 2901110, Command ID: -1, Slot Number: 0)
     16 Request Character AI Re-plan (Entity ID: 2901110)
     17 END Unconditionally (Execution End Type: Restart)
     18 Request Character AI Command (Entity ID: 2901115, Command ID: 100, Slot Number: 0)
     19 Request Character AI Re-plan (Entity ID: 2901115)
     20 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     21 Request Character AI Command (Entity ID: 2901115, Command ID: -1, Slot Number: 0)
     22 Request Character AI Re-plan (Entity ID: 2901115)
     23 END Unconditionally (Execution End Type: Restart)
     24 Request Character AI Command (Entity ID: 2901105, Command ID: 100, Slot Number: 0)
     25 Request Character AI Re-plan (Entity ID: 2901105)
     26 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     27 Request Character AI Command (Entity ID: 2901105, Command ID: -1, Slot Number: 0)
     28 Request Character AI Re-plan (Entity ID: 2901105)
     29 END Unconditionally (Execution End Type: Restart)
     30 Request Character AI Command (Entity ID: 2901100, Command ID: 100, Slot Number: 0)
     31 Request Character AI Re-plan (Entity ID: 2901100)
     32 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     33 Request Character AI Command (Entity ID: 2901100, Command ID: -1, Slot Number: 0)
     34 Request Character AI Re-plan (Entity ID: 2901100)
     35 END Unconditionally (Execution End Type: Restart)

Event ID: 12907995, Int: 0
Parameters: {} ()
      0 IF In/Outside Area (Result Condition Group: AND(01), Desired State: Inside, Target Entity ID: 00010000, Area Entity ID: 02902115)
      1 IF Event Flag (Result Condition Group: AND(01), Desired Flag State: ON, Target Event Flag Type: Event Flag, Target Event Flag ID: 12907991)
      2 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: AND(01))
      3 IF Event Flag (Result Condition Group: AND(02), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900573)
      4 IF Event Flag (Result Condition Group: AND(03), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900572)
      5 IF Event Flag (Result Condition Group: AND(04), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900570)
      6 IF Event Flag (Result Condition Group: AND(05), Desired Flag State: OFF, Target Event Flag Type: Event Flag, Target Event Flag ID: 12900571)
      7 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 4, Desired Condition Group State: PASS, Target Condition Group: AND(02))
      8 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 9, Desired Condition Group State: PASS, Target Condition Group: AND(03))
      9 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 14, Desired Condition Group State: PASS, Target Condition Group: AND(04))
     10 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 19, Desired Condition Group State: PASS, Target Condition Group: AND(05))
     11 END Unconditionally (Execution End Type: Restart)
     12 Request Character AI Command (Entity ID: 2901115, Command ID: 100, Slot Number: 0)
     13 Request Character AI Re-plan (Entity ID: 2901115)
     14 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     15 Request Character AI Command (Entity ID: 2901115, Command ID: -1, Slot Number: 0)
     16 Request Character AI Re-plan (Entity ID: 2901115)
     17 END Unconditionally (Execution End Type: Restart)
     18 Request Character AI Command (Entity ID: 2901110, Command ID: 100, Slot Number: 0)
     19 Request Character AI Re-plan (Entity ID: 2901110)
     20 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     21 Request Character AI Command (Entity ID: 2901110, Command ID: -1, Slot Number: 0)
     22 Request Character AI Re-plan (Entity ID: 2901110)
     23 END Unconditionally (Execution End Type: Restart)
     24 Request Character AI Command (Entity ID: 2901100, Command ID: 100, Slot Number: 0)
     25 Request Character AI Re-plan (Entity ID: 2901100)
     26 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     27 Request Character AI Command (Entity ID: 2901100, Command ID: -1, Slot Number: 0)
     28 Request Character AI Re-plan (Entity ID: 2901100)
     29 END Unconditionally (Execution End Type: Restart)
     30 Request Character AI Command (Entity ID: 2901105, Command ID: 100, Slot Number: 0)
     31 Request Character AI Re-plan (Entity ID: 2901105)
     32 WAIT Fixed Time (Seconds) (Number Of Seconds: 1.000)
     33 Request Character AI Command (Entity ID: 2901105, Command ID: -1, Slot Number: 0)
     34 Request Character AI Re-plan (Entity ID: 2901105)
     35 END Unconditionally (Execution End Type: Restart)

Event ID: 12900000, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15} (iiii)
      0 SKIP IF Event Flag (Number Of Skipped Lines: 4, Desired Flag State: OFF, Target Event Flag Type: Event ID + Slot Number, Target Event Flag ID: 00000000)
      1 Reproduce Object Animation (Target Object Entity ID: X0:3, Animation ID: 0)
      2 Set ObjAct State (Entity ID: X0:3, Object Parameter ID: -1, State: Disabled)
      3 Set Object Treasure State (Target Object Entity ID: X0:3, State: Enabled)
      4 END Unconditionally (Execution End Type: End)
      5 IF ObjAct Event Flag (Result Condition Group: MAIN, ObjAct Event Flag: X4:7)
      6 WAIT Fixed Time (Frames) (Number Of Frames: 10)
      7 Set Object Treasure State (Target Object Entity ID: X0:3, State: Enabled)
      8 Set Event Flag (Event Flag ID: X12:15, Flag State: ON)
      9 WAIT Fixed Time (Frames) (Number Of Frames: 50)
     10 Shoot Bullet (Entity ID: X8:11, Entity ID 2: X0:3, Dummypoly ID: 90, Behavior ID: 6051, Firing Angle X: 270, Firing Angle Y: 0, Firing Angle Z: 0)
     11 WAIT Fixed Time (Frames) (Number Of Frames: 50)
     12 Shoot Bullet (Entity ID: X8:11, Entity ID 2: X0:3, Dummypoly ID: 90, Behavior ID: 6053, Firing Angle X: 270, Firing Angle Y: 0, Firing Angle Z: 0)
     13 WAIT Fixed Time (Frames) (Number Of Frames: 50)
     14 Shoot Bullet (Entity ID: X8:11, Entity ID 2: X0:3, Dummypoly ID: 90, Behavior ID: 6055, Firing Angle X: 270, Firing Angle Y: 0, Firing Angle Z: 0)
     15 WAIT Fixed Time (Frames) (Number Of Frames: 60)
     16 Shoot Bullet (Entity ID: X8:11, Entity ID 2: X0:3, Dummypoly ID: 90, Behavior ID: 6055, Firing Angle X: 270, Firing Angle Y: 0, Firing Angle Z: 0)
     17 WAIT Fixed Time (Frames) (Number Of Frames: 60)
     18 Shoot Bullet (Entity ID: X8:11, Entity ID 2: X0:3, Dummypoly ID: 90, Behavior ID: 6055, Firing Angle X: 270, Firing Angle Y: 0, Firing Angle Z: 0)

Event ID: 12900230, Int: 0
Parameters: {X0:3, X4:7} (ii)
      0 SKIP IF Event Flag (Number Of Skipped Lines: 4, Desired Flag State: OFF, Target Event Flag Type: Event ID + Slot Number, Target Event Flag ID: 00000000)
      1 Reproduce Object Animation (Target Object Entity ID: X0:3, Animation ID: 0)
      2 Set ObjAct State (Entity ID: X0:3, Object Parameter ID: -1, State: Disabled)
      3 Set Object Treasure State (Target Object Entity ID: X0:3, State: Enabled)
      4 END Unconditionally (Execution End Type: End)
      5 IF ObjAct Event Flag (Result Condition Group: MAIN, ObjAct Event Flag: X4:7)
      6 WAIT Fixed Time (Frames) (Number Of Frames: 10)
      7 Set Object Treasure State (Target Object Entity ID: X0:3, State: Enabled)

Event ID: 12900023, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15, X16:19, X20:23} (iiiiii)
      0 SKIP IF Event Flag (Number Of Skipped Lines: 3, Desired Flag State: OFF, Target Event Flag Type: Event ID + Slot Number, Target Event Flag ID: 00000000)
      1 Set ObjAct State (Entity ID: X0:3, Object Parameter ID: X8:11, State: Disabled)
      2 Set ObjAct State (Entity ID: X0:3, Object Parameter ID: X12:15, State: Disabled)
      3 END Unconditionally (Execution End Type: End)
      4 IF ObjAct Event Flag (Result Condition Group: MAIN, ObjAct Event Flag: X4:7)
      5 Set ObjAct State (Entity ID: X0:3, Object Parameter ID: X8:11, State: Disabled)
      6 Set ObjAct State (Entity ID: X0:3, Object Parameter ID: X12:15, State: Disabled)
      7 Set Event Flag (Event Flag ID: X20:23, Flag State: ON)
      8 WAIT Fixed Time (Frames) (Number Of Frames: 100)
      9 Shoot Bullet (Entity ID: X16:19, Entity ID 2: X0:3, Dummypoly ID: 120, Behavior ID: 6052, Firing Angle X: 270, Firing Angle Y: 0, Firing Angle Z: 0)
     10 WAIT Fixed Time (Frames) (Number Of Frames: 90)
     11 Shoot Bullet (Entity ID: X16:19, Entity ID 2: X0:3, Dummypoly ID: 120, Behavior ID: 6055, Firing Angle X: 270, Firing Angle Y: 0, Firing Angle Z: 0)
     12 WAIT Fixed Time (Frames) (Number Of Frames: 60)
     13 Shoot Bullet (Entity ID: X16:19, Entity ID 2: X0:3, Dummypoly ID: 120, Behavior ID: 6055, Firing Angle X: 270, Firing Angle Y: 0, Firing Angle Z: 0)
     14 WAIT Fixed Time (Frames) (Number Of Frames: 60)
     15 Shoot Bullet (Entity ID: X16:19, Entity ID 2: X0:3, Dummypoly ID: 120, Behavior ID: 6055, Firing Angle X: 270, Firing Angle Y: 0, Firing Angle Z: 0)
     16 END Unconditionally (Execution End Type: End)

Event ID: 12900200, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15} (iiii)
      0 SKIP IF Event Flag (Number Of Skipped Lines: 1, Desired Flag State: ON, Target Event Flag Type: Event ID + Slot Number, Target Event Flag ID: 00000000)
      1 IF ObjAct Event Flag (Result Condition Group: MAIN, ObjAct Event Flag: X4:7)
      2 Set ObjAct State (Entity ID: X0:3, Object Parameter ID: X8:11, State: Disabled)
      3 Set ObjAct State (Entity ID: X0:3, Object Parameter ID: X12:15, State: Disabled)

Event ID: 12900029, Int: 0
Parameters: {X0:3, X4:7} (ii)
      0 IF Object Destroyed (Result Condition Group: MAIN, Damage State: Destroyed, Target Object Entity ID: X0:3)
      1 Delete Map SFX (Entity ID: X4:7, Only Delete Root: FALSE)

Event ID: 12900129, Int: 0
Parameters: {X0:3, X4:7} (ii)
      0 IF Object Destroyed (Result Condition Group: MAIN, Damage State: Destroyed, Target Object Entity ID: X0:3)
      1 Delete Map SFX (Entity ID: X4:7, Only Delete Root: FALSE)

Event ID: 12905400, Int: 0
Parameters: {X0:3, X4:7, X8:11, X12:15, X16:19} (iiiii)
      0 IF Character AI State (Result Condition Group: OR(01), Target Entity ID: X0:3, AI State: Recognition)
      1 IF Character AI State (Result Condition Group: OR(01), Target Entity ID: X0:3, AI State: Combat)
      2 IF HP Ratio (Result Condition Group: AND(01), Target Entity ID: X0:3, Comparison Type: ==, Target HP Ratio: 1.000)
      3 IF Condition Group (Result Condition Group: AND(02), Desired Condition Group State: PASS, Target Condition Group: OR(01))
      4 IF Condition Group (Result Condition Group: AND(02), Desired Condition Group State: PASS, Target Condition Group: AND(01))
      5 IF Condition Group (Result Condition Group: MAIN, Desired Condition Group State: PASS, Target Condition Group: AND(02))
      6 IF Entity In/Outside Radius Of Entity (Result Condition Group: AND(03), Desired State: Inside, Target Entity A ID: X0:3, Target Entity B ID: 00010000, Target Distance: 5.000)
      7 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 24, Desired Condition Group State: PASS, Target Condition Group: AND(03))
      8 Warp Object To Character (Entity ID: X12:15, Character Entity ID: 10000, Dummypoly ID: 236)
      9 Set Event Flag (Event Flag ID: X16:19, Flag State: ON)
     10 Play SE (Entity ID: X0:3, Sound Type: c: Character Motion, Sound ID: X8:11)
     11 Force Animation Playback (Entity ID: X0:3, Animation ID: 3020, Should Loop: FALSE, Should Wait For Completion: FALSE, Ignore Wait For Transition: FALSE)
     12 WAIT Fixed Time (Frames) (Number Of Frames: 40)
     13 IF HP Ratio (Result Condition Group: AND(04), Target Entity ID: X0:3, Comparison Type: !=, Target HP Ratio: 1.000)
     14 SKIP IF Condition Group State (Uncompiled) (Number Of Skipped Lines: 17, Desired Condition Group State: PASS, Target Condition Group: AND(04))
